fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
459,2026-07-30T15:12:00+00:00,2026-07-30,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.45,46.476,0.445,-0.5,209.658,124.969,84.6896,9966.89,0,0
460,2026-07-30T16:38:00+00:00,2026-07-30,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.21,-0,0,15.492,-15.492,9988.58,0,0
461,2026-07-30T16:54:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.24,-5,81.5912,59.386,22.2052,9973.6,0,0
462,2026-07-30T17:25:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.25,12.91,0.255,-0.5,29.9512,59.386,-29.4348,9986.51,0,0
463,2026-07-30T18:02:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.26,13.4264,0.255,-0.5,81.5912,59.386,22.2052,9973.09,0,0
464,2026-07-30T19:00:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.26,13.4264,0.265,-0.5,29.9512,59.386,-29.4348,9986.51,0,0
465,2026-07-30T19:28:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.26,13.4264,0.255,-0.5,81.5912,59.386,22.2052,9973.09,0,0
466,2026-07-30T19:40:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.26,13.4264,0.265,-0.5,29.9512,59.386,-29.4348,9986.51,0,0
467,2026-07-30T22:48:00+00:00,2026-07-30,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),103.28,0.21,21.6888,0.205,-0.5,103.28,15.492,87.788,9964.82,0,0
468,2026-07-30T23:05:00+00:00,2026-07-30,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.285,-0.5,81.5912,59.386,22.2052,9949.85,0,0
469,2026-07-31T00:00:00+00:00,2026-07-31,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.15,15.492,0.24,-9,56.804,115.674,-58.8696,10001.4,0,0
470,2026-07-31T00:01:00+00:00,2026-07-31,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.285,-4.5,3.0984,103.28,-100.182,10026.2,0,0
471,2026-07-31T00:25:00+00:00,2026-07-31,Will there be no change in Fed interest rates after the October 2026 meeting?,0xdf9bf27e,buy_yes,Bought YES (bid hit),51.64,0.69,35.6316,0.685,-0.5,51.64,51.64,0,9990.58,0,0
472,2026-07-31T01:15:00+00:00,2026-07-31,Will Japan's core-core CPI increase by between 2.0 and 2.4% in 2026?,0x9013401c,buy_yes,Bought YES (bid hit),11.2575,0.61,6.8671,0.56,-5,11.2575,3.0984,8.15912,9983.71,0,0
473,2026-07-31T02:45:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,29.9512,59.386,-29.4348,9998.69,0,0
474,2026-07-31T02:46:00+00:00,2026-07-31,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,buy_yes,Bought YES (bid hit),106.378,0.2,21.2757,0.195,-0.5,109.477,103.28,6.1968,9977.41,0,0
475,2026-07-31T03:17:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.28,14.4592,0.275,-0.5,81.5912,59.386,22.2052,9962.95,0,0
476,2026-07-31T04:36:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,29.9512,59.386,-29.4348,9977.93,0,0
477,2026-07-31T05:02:00+00:00,2026-07-31,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.14,14.4592,0.135,-0.5,160.084,115.674,44.4104,9963.47,0,0
478,2026-07-31T07:58:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.32,16.5248,0.305,-1.5,81.5912,59.386,22.2052,9946.94,0,0
479,2026-07-31T08:09:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.3,15.492,0.305,-0.5,29.9512,59.386,-29.4348,9962.43,0,0
480,2026-07-31T08:16:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),54.7384,0.31,16.9689,0.305,-0.5,84.6896,59.386,25.3036,9945.46,0,0
481,2026-07-31T15:48:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),53.1892,0.22,11.7016,0.23,-1,31.5004,59.386,-27.8856,9957.17,0,0
482,2026-07-31T15:57:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.23,11.8772,0.225,-0.5,83.1404,59.386,23.7544,9945.29,0,0
483,2026-07-31T16:02:00+00:00,2026-07-31,Will the U.S. invade Iran before 2027?,0x5db999fa,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.235,-0.5,103.28,103.28,0,9920.5,0,0
484,2026-07-31T16:26:00+00:00,2026-07-31,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.23,11.8772,0.235,-0.5,31.5004,59.386,-27.8856,9932.38,0,0
485,2026-07-31T16:44:00+00:00,2026-07-31,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.215,-0.5,0,15.492,-15.492,9954.07,0,0
486,2026-07-31T17:28:00+00:00,2026-07-31,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.14,14.4592,0.145,-0.5,56.804,115.674,-58.8696,9968.53,0,0
487,2026-07-31T20:59:00+00:00,2026-07-31,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,sell_yes,Sold YES (ask lifted),103.28,0.6,61.968,0.625,-2.5,1.87556,112.575,-110.7,10030.5,0,0
488,2026-07-31T21:09:00+00:00,2026-07-31,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.65,67.132,0.665,-1.5,0,107.824,-107.824,10096,0,0
489,2026-08-01T00:00:00+00:00,2026-08-01,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.255,-2.5,6.1968,103.28,-97.0832,10164.4,0,0
490,2026-08-01T00:10:00+00:00,2026-08-01,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.215,-3.5,109.477,103.28,6.1968,10138.5,0,0
491,2026-08-01T06:58:00+00:00,2026-08-01,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),106.378,0.15,15.9568,0.145,-0.5,163.182,115.674,47.5088,10122.6,0,0
492,2026-08-01T11:11:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),54.7384,0.32,17.5163,0.315,-0.5,86.2388,59.386,26.8528,10105.1,0,0
493,2026-08-01T15:30:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.32,16.5248,0.325,-0.5,34.5988,59.386,-24.7872,10121.6,0,0
494,2026-08-01T15:55:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),54.7384,0.32,17.5163,0.295,-2.5,89.3372,59.386,29.9512,10104.1,0,0
495,2026-08-01T18:00:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,37.6972,59.386,-21.6888,10119.1,0,0
496,2026-08-01T19:05:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.285,-0.5,89.3372,59.386,29.9512,10104.1,0,0
497,2026-08-01T19:19:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.295,-0.5,37.6972,59.386,-21.6888,10119.1,0,0
498,2026-08-01T20:45:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.285,-0.5,89.3372,59.386,29.9512,10104.1,0,0
499,2026-08-01T22:47:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,37.6972,59.386,-21.6888,10119.1,0,0
500,2026-08-01T23:33:00+00:00,2026-08-01,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),57.8368,0.37,21.3996,0.36,-1,95.534,59.386,36.148,10097.7,0,0
501,2026-08-01T23:46:00+00:00,2026-08-01,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.225,-0.5,103.28,15.492,87.788,10073.9,0,0
502,2026-08-02T00:20:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),53.1892,0.32,17.0205,0.325,-0.5,42.3448,59.386,-17.0412,10134.3,0,0
503,2026-08-02T01:06:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.33,17.0412,0.325,-0.5,93.9848,59.386,34.5988,10117.2,0,0
504,2026-08-02T01:10:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.33,17.0412,0.35,-2,42.3448,59.386,-17.0412,10134.3,0,0
505,2026-08-02T01:11:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.34,17.5576,0.335,-0.5,93.9848,59.386,34.5988,10116.7,0,0
506,2026-08-02T01:31:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),53.1892,0.34,18.0843,0.35,-1,40.7956,59.386,-18.5904,10134.8,0,0
507,2026-08-02T01:50:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.35,18.074,0.345,-0.5,92.4356,59.386,33.0496,10116.7,0,0
508,2026-08-02T02:51:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),53.1892,0.32,17.0205,0.335,-1.5,39.2464,59.386,-20.1396,10133.7,0,0
509,2026-08-02T03:07:00+00:00,2026-08-02,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.39,40.2792,0.395,-0.5,106.378,124.969,-18.5904,10174,0,0
510,2026-08-02T03:30:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.33,17.0412,0.325,-0.5,90.8864,59.386,31.5004,10157,0,0
511,2026-08-02T03:38:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.33,17.0412,0.335,-0.5,39.2464,59.386,-20.1396,10174,0,0
512,2026-08-02T04:15:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.34,17.5576,0.335,-0.5,90.8864,59.386,31.5004,10156.4,0,0
513,2026-08-02T04:16:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.34,17.5576,0.345,-0.5,39.2464,59.386,-20.1396,10174,0,0
514,2026-08-02T04:52:00+00:00,2026-08-02,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,buy_yes,Bought YES (bid hit),103.28,0.59,60.9352,0.585,-0.5,105.156,112.575,-7.41964,10113.1,0,0
515,2026-08-02T04:56:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.34,17.5576,0.335,-0.5,90.8864,59.386,31.5004,10095.5,0,0
516,2026-08-02T08:03:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.295,-0.5,39.2464,59.386,-20.1396,10110.5,0,0
517,2026-08-02T09:03:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.31,16.0084,0.305,-0.5,90.8864,59.386,31.5004,10094.5,0,0
518,2026-08-02T10:15:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.26,13.4264,0.265,-0.5,39.2464,59.386,-20.1396,10107.9,0,0
519,2026-08-02T13:12:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.28,14.4592,0.275,-0.5,90.8864,59.386,31.5004,10093.4,0,0
520,2026-08-02T13:35:00+00:00,2026-08-02,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.28,14.4592,0.285,-0.5,39.2464,59.386,-20.1396,10107.9,0,0
521,2026-08-02T20:55:00+00:00,2026-08-02,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),103.28,0.2,20.656,0.205,-0.5,0,15.492,-15.492,10128.6,0,0
522,2026-08-02T21:49:00+00:00,2026-08-02,Will “The Late Show With Stephen Colbert” win Emmys 2026: Outstanding variety series?,0x607f376c,sell_yes,Sold YES (ask lifted),51.64,0.5,25.82,0.545,-4.5,0,51.64,-51.64,10154.4,0,0
523,2026-08-02T22:46:00+00:00,2026-08-02,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.41,42.3448,0.405,-0.5,209.658,124.969,84.6896,10112,0,0
524,2026-08-02T23:42:00+00:00,2026-08-02,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),103.28,0.2,20.656,0.195,-0.5,103.28,15.492,87.788,10091.4,0,0
525,2026-08-03T00:00:00+00:00,2026-08-03,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.12,12.3936,0.14,-2,59.9024,115.674,-55.7712,10171.2,0,0
526,2026-08-03T00:01:00+00:00,2026-08-03,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.13,13.4264,0.11,-2,163.182,115.674,47.5088,10157.8,0,0
527,2026-08-03T00:48:00+00:00,2026-08-03,Will “The Late Show With Stephen Colbert” win Emmys 2026: Outstanding variety series?,0x607f376c,buy_yes,Bought YES (bid hit),51.64,0.54,27.8856,0.53,-1,51.64,51.64,0,10129.9,0,0
528,2026-08-03T01:32:00+00:00,2026-08-03,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.41,42.3448,0.415,-0.5,106.378,124.969,-18.5904,10172.2,0,0
529,2026-08-03T02:07:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),54.7384,0.3,16.4215,0.295,-0.5,93.9848,59.386,34.5988,10155.8,0,0
530,2026-08-03T02:16:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.3,-1,42.3448,59.386,-17.0412,10170.8,0,0
531,2026-08-03T04:16:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.3,15.492,0.295,-0.5,93.9848,59.386,34.5988,10155.3,0,0
532,2026-08-03T05:05:00+00:00,2026-08-03,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),103.28,0.17,17.5576,0.175,-0.5,0,15.492,-15.492,10172.8,0,0
533,2026-08-03T05:06:00+00:00,2026-08-03,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),112.575,0.17,19.1378,0.17,-0,112.575,15.492,97.0832,10153.7,0,0
534,2026-08-03T05:11:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,42.3448,59.386,-17.0412,10168.7,0,0
535,2026-08-03T05:17:00+00:00,2026-08-03,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),103.28,0.16,16.5248,0.165,-0.5,9.2952,15.492,-6.1968,10185.2,0,0
536,2026-08-03T09:01:00+00:00,2026-08-03,Will Stephen Root – “Widow’s Bay” win Emmys 2026: Outstanding supporting actor in a comedy series?,0xbca22b54,buy_yes,Bought YES (bid hit),51.64,0.39,20.1396,0.37,-2,51.64,0,51.64,10165.1,0,0
537,2026-08-03T09:23:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.285,-0.5,93.9848,59.386,34.5988,10150.1,0,0
538,2026-08-03T09:26:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.295,-0.5,42.3448,59.386,-17.0412,10165.1,0,0
539,2026-08-03T11:29:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.3,15.492,0.295,-0.5,93.9848,59.386,34.5988,10149.6,0,0
540,2026-08-03T11:53:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.29,14.9756,0.29,-0,42.3448,59.386,-17.0412,10164.6,0,0
541,2026-08-03T12:59:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),57.8368,0.29,16.7727,0.275,-1.5,100.182,59.386,40.7956,10147.8,0,0
542,2026-08-03T15:25:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.27,13.9428,0.275,-0.5,48.5416,59.386,-10.8444,10161.7,0,0
543,2026-08-03T17:13:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.27,13.9428,0.265,-0.5,100.182,59.386,40.7956,10147.8,0,0
544,2026-08-03T18:13:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.27,13.9428,0.275,-0.5,48.5416,59.386,-10.8444,10161.7,0,0
545,2026-08-03T18:27:00+00:00,2026-08-03,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.27,13.9428,0.265,-0.5,100.182,59.386,40.7956,10147.8,0,0
546,2026-08-03T21:32:00+00:00,2026-08-03,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.09,9.2952,0.095,-0.5,59.9024,115.674,-55.7712,10157.1,0,0
547,2026-08-04T00:01:00+00:00,2026-08-04,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.11,11.3608,0.085,-2.5,163.182,115.674,47.5088,10215.6,0,0
548,2026-08-04T00:01:00+00:00,2026-08-04,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.32,-11,6.1968,103.28,-97.0832,10237.3,0,0
549,2026-08-04T00:02:00+00:00,2026-08-04,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,buy_yes,Bought YES (bid hit),61.968,0.81,50.1941,0.6,-21,61.968,0,61.968,10187.1,0,0
550,2026-08-04T00:06:00+00:00,2026-08-04,Will Stephen Root – “Widow’s Bay” win Emmys 2026: Outstanding supporting actor in a comedy series?,0xbca22b54,sell_yes,Sold YES (ask lifted),51.64,0.4,20.656,0.405,-0.5,0,0,0,10207.8,0,0
551,2026-08-04T07:20:00+00:00,2026-08-04,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.25,12.91,0.26,-1,48.5416,59.386,-10.8444,10220.7,0,0
552,2026-08-04T12:23:00+00:00,2026-08-04,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.62,64.0336,0.615,-0.5,103.28,107.824,-4.54432,10156.7,0,0
553,2026-08-04T14:06:00+00:00,2026-08-04,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.25,12.91,0.235,-1.5,100.182,59.386,40.7956,10143.8,0,0
554,2026-08-04T14:07:00+00:00,2026-08-04,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.24,12.3936,0.245,-0.5,48.5416,59.386,-10.8444,10156.2,0,0
555,2026-08-04T14:44:00+00:00,2026-08-04,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.49,50.6072,0.485,-0.5,209.658,124.969,84.6896,10105.6,0,0
556,2026-08-04T15:58:00+00:00,2026-08-04,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,buy_yes,Bought YES (bid hit),103.28,0.18,18.5904,0.17,-1,109.477,103.28,6.1968,10087,0,0
557,2026-08-04T17:09:00+00:00,2026-08-04,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.49,50.6072,0.495,-0.5,106.378,124.969,-18.5904,10137.6,0,0
558,2026-08-04T20:36:00+00:00,2026-08-04,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.505,-0.5,209.658,124.969,84.6896,10084.9,0,0
559,2026-08-04T20:49:00+00:00,2026-08-04,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.24,12.3936,0.235,-0.5,100.182,59.386,40.7956,10072.5,0,0
560,2026-08-05T00:00:00+00:00,2026-08-05,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.09,9.2952,0.11,-2,59.9024,115.674,-55.7712,10132.1,0,0
561,2026-08-05T00:00:00+00:00,2026-08-05,Will Stephen Root – “Widow’s Bay” win Emmys 2026: Outstanding supporting actor in a comedy series?,0xbca22b54,sell_yes,Sold YES (ask lifted),51.64,0.42,21.6888,0.45,-3,0,51.64,-51.64,10123.9,0,0
562,2026-08-05T00:01:00+00:00,2026-08-05,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.1,10.328,0.085,-1.5,163.182,115.674,47.5088,10113.6,0,0
563,2026-08-05T02:11:00+00:00,2026-08-05,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.49,50.6072,0.495,-0.5,106.378,124.969,-18.5904,10164.2,0,0
564,2026-08-05T07:55:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.14,7.2296,0.145,-0.5,48.5416,59.386,-10.8444,10171.4,0,0
565,2026-08-05T08:43:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.15,7.746,0.145,-0.5,100.182,59.386,40.7956,10163.6,0,0
566,2026-08-05T10:10:00+00:00,2026-08-05,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.505,-0.5,209.658,124.969,84.6896,10111,0,0
567,2026-08-05T10:13:00+00:00,2026-08-05,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.51,52.6728,0.515,-0.5,106.378,124.969,-18.5904,10163.6,0,0
568,2026-08-05T11:33:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.13,6.7132,0.135,-0.5,48.5416,59.386,-10.8444,10170.4,0,0
569,2026-08-05T13:01:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.15,7.746,0.145,-0.5,100.182,59.386,40.7956,10162.6,0,0
570,2026-08-05T14:05:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.15,7.746,0.15,-0,48.5416,59.386,-10.8444,10170.4,0,0
571,2026-08-05T15:27:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.16,8.2624,0.155,-0.5,100.182,59.386,40.7956,10162.1,0,0
572,2026-08-05T18:29:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.15,7.746,0.155,-0.5,48.5416,59.386,-10.8444,10169.8,0,0
573,2026-08-05T21:06:00+00:00,2026-08-05,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,buy_yes,Bought YES (bid hit),25.82,0.47,12.1354,0.255,-21.5,25.82,0,25.82,10157.7,0,0
