fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
118,2026-05-16T20:23:00+00:00,2026-05-16,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.265,-0.5,0,50.6072,-50.6072,9719.78,0,0
119,2026-05-16T23:26:00+00:00,2026-05-16,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.245,-0.5,103.28,50.6072,52.6728,9693.96,0,0
120,2026-05-16T23:27:00+00:00,2026-05-16,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.26,-1,0,50.6072,-50.6072,9719.78,0,0
121,2026-05-17T00:00:00+00:00,2026-05-17,Will Édouard Philippe win the 2027 French presidential election?,0x46f2f457,buy_yes,Bought YES (bid hit),51.64,0.15,7.746,0.115,-3.5,51.64,51.64,0,9753.54,0,0
122,2026-05-17T00:00:00+00:00,2026-05-17,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,0x502a94e5,sell_yes,Sold YES (ask lifted),51.64,0.66,34.0824,0.675,-1.5,0,51.64,-51.64,9770.06,0,0
123,2026-05-17T00:00:00+00:00,2026-05-17,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,buy_yes,Bought YES (bid hit),51.64,0.22,11.3608,0.195,-2.5,51.64,1.5492,50.0908,9758.7,0,0
124,2026-05-17T00:00:00+00:00,2026-05-17,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.285,-2.5,134.264,103.28,30.984,9785.55,0,0
125,2026-05-17T00:08:00+00:00,2026-05-17,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,sell_yes,Sold YES (ask lifted),51.64,0.2,10.328,0.285,-8.5,0,1.5492,-1.5492,9795.88,0,0
126,2026-05-17T00:25:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.195,-4.5,103.28,50.6072,52.6728,9771.09,0,0
127,2026-05-17T00:31:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.26,-1,0,50.6072,-50.6072,9796.91,0,0
128,2026-05-17T00:38:00+00:00,2026-05-17,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.57,58.8696,0.795,-22.5,3.0984,64.6533,-61.5549,9855.78,0,0
129,2026-05-17T01:25:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.205,-4.5,103.28,50.6072,52.6728,9829.96,0,0
130,2026-05-17T01:25:00+00:00,2026-05-17,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.27,-2,30.984,103.28,-72.296,9855.78,0,0
131,2026-05-17T01:28:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.255,-4.5,0,50.6072,-50.6072,9877.47,0,0
132,2026-05-17T02:19:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.19,-5,103.28,50.6072,52.6728,9852.69,0,0
133,2026-05-17T02:23:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.21,22.3395,0.25,-4,0,53.7056,-53.7056,9872.58,0,0
134,2026-05-17T02:53:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.195,-4.5,103.28,53.7056,49.5744,9847.79,0,0
135,2026-05-17T02:56:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.255,-4.5,0,53.7056,-53.7056,9869.48,0,0
136,2026-05-17T03:05:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.205,-3.5,103.28,53.7056,49.5744,9844.69,0,0
137,2026-05-17T04:18:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.21,21.6888,0.26,-5,0,53.7056,-53.7056,9866.38,0,0
138,2026-05-17T04:49:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),109.477,0.26,28.464,0.255,-0.5,109.477,53.7056,55.7712,9837.92,0,0
139,2026-05-17T04:59:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.26,-1,6.1968,53.7056,-47.5088,9863.74,0,0
140,2026-05-17T05:54:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.255,-0.5,109.477,53.7056,55.7712,9836.88,0,0
141,2026-05-17T05:56:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.265,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
142,2026-05-17T06:02:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.245,-0.5,109.477,53.7056,55.7712,9837.92,0,0
143,2026-05-17T06:05:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.27,-1,6.1968,53.7056,-47.5088,9864.77,0,0
144,2026-05-17T08:08:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.28,28.9184,0.265,-1.5,109.477,53.7056,55.7712,9835.85,0,0
145,2026-05-17T10:22:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
146,2026-05-17T10:37:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
147,2026-05-17T10:55:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
148,2026-05-17T11:07:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
149,2026-05-17T11:10:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
150,2026-05-17T11:21:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
151,2026-05-17T11:25:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
152,2026-05-17T11:36:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
153,2026-05-17T11:39:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
154,2026-05-17T11:50:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
155,2026-05-17T11:53:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
156,2026-05-17T12:08:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
157,2026-05-17T12:10:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
158,2026-05-17T12:24:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
159,2026-05-17T12:42:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,6.1968,53.7056,-47.5088,9863.74,0,0
160,2026-05-17T12:52:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,109.477,53.7056,55.7712,9835.85,0,0
161,2026-05-17T12:56:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.27,29.5587,0.275,-0.5,0,53.7056,-53.7056,9865.41,0,0
162,2026-05-17T13:13:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.28,28.9184,0.27,-1,103.28,53.7056,49.5744,9836.49,0,0
163,2026-05-17T13:26:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.27,29.5587,0.275,-0.5,0,59.9024,-59.9024,9861.53,0,0
164,2026-05-17T13:35:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.28,28.9184,0.275,-0.5,103.28,59.9024,43.3776,9832.61,0,0
165,2026-05-17T13:40:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9860.49,0,0
166,2026-05-17T16:35:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9832.61,0,0
167,2026-05-17T18:10:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9860.49,0,0
168,2026-05-17T18:16:00+00:00,2026-05-17,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.235,-1.5,134.264,103.28,30.984,9834.67,0,0
169,2026-05-17T18:51:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9806.79,0,0
170,2026-05-17T18:55:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9834.67,0,0
171,2026-05-17T19:23:00+00:00,2026-05-17,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,30.984,103.28,-72.296,9859.46,0,0
172,2026-05-17T19:28:00+00:00,2026-05-17,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,0x502a94e5,buy_yes,Bought YES (bid hit),51.64,0.61,31.5004,0.605,-0.5,51.64,51.64,0,9827.96,0,0
173,2026-05-17T20:06:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
174,2026-05-17T20:09:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
175,2026-05-17T20:20:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
176,2026-05-17T20:24:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
177,2026-05-17T20:38:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
178,2026-05-17T20:55:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
179,2026-05-17T21:51:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
180,2026-05-17T21:54:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
181,2026-05-17T22:08:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
182,2026-05-17T22:10:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
183,2026-05-17T22:37:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
184,2026-05-17T22:41:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
185,2026-05-17T22:52:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
186,2026-05-17T23:09:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
187,2026-05-17T23:20:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.265,-0.5,103.28,59.9024,43.3776,9800.08,0,0
188,2026-05-17T23:24:00+00:00,2026-05-17,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.275,-0.5,0,59.9024,-59.9024,9827.96,0,0
189,2026-05-18T00:00:00+00:00,2026-05-18,Will Édouard Philippe win the 2027 French presidential election?,0x46f2f457,buy_yes,Bought YES (bid hit),51.64,0.16,8.2624,0.115,-4.5,103.28,51.64,51.64,9862.67,0,0
190,2026-05-18T00:00:00+00:00,2026-05-18,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,0x502a94e5,buy_yes,Bought YES (bid hit),51.64,0.57,29.4348,0.46,-11,103.28,51.64,51.64,9833.24,0,0
191,2026-05-18T00:00:00+00:00,2026-05-18,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,buy_yes,Bought YES (bid hit),51.64,0.25,12.91,0.195,-5.5,51.64,1.5492,50.0908,9820.33,0,0
192,2026-05-18T00:00:00+00:00,2026-05-18,Will Spider-Man: Brand New Day be the top grossing movie of 2026?,0xc4b07998,sell_yes,Sold YES (ask lifted),25.82,0.61,15.7502,0.695,-8.5,0,25.82,-25.82,9826.01,0,0
193,2026-05-18T00:02:00+00:00,2026-05-18,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,sell_yes,Sold YES (ask lifted),53.1892,0.2,10.6378,0.29,-9,0,3.0984,-3.0984,9835.4,0,0
194,2026-05-18T00:03:00+00:00,2026-05-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.8,82.624,0.475,-32.5,106.378,64.6533,41.7251,9752.78,0,0
195,2026-05-18T00:04:00+00:00,2026-05-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.26,-10,134.264,103.28,30.984,9715.6,0,0
196,2026-05-18T00:05:00+00:00,2026-05-18,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,0x502a94e5,sell_yes,Sold YES (ask lifted),51.64,0.57,29.4348,0.6,-3,51.64,51.64,0,9745.03,0,0
197,2026-05-18T00:06:00+00:00,2026-05-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.48,49.5744,0.805,-32.5,3.0984,64.6533,-61.5549,9794.61,0,0
198,2026-05-18T00:07:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.5,51.64,0.42,-8,103.28,59.9024,43.3776,9742.97,0,0
199,2026-05-18T00:07:00+00:00,2026-05-18,Will Édouard Philippe win the 2027 French presidential election?,0x46f2f457,sell_yes,Sold YES (ask lifted),53.1892,0.12,6.3827,0.19,-7,50.0908,51.64,-1.5492,9749.35,0,0
200,2026-05-18T00:11:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.44,45.4432,0.52,-8,0,59.9024,-59.9024,9794.79,0,0
201,2026-05-18T00:13:00+00:00,2026-05-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.27,27.8856,0.36,-9,30.984,103.28,-72.296,9822.68,0,0
202,2026-05-18T00:15:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.52,53.7056,0.435,-8.5,103.28,59.9024,43.3776,9768.97,0,0
203,2026-05-18T00:20:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.44,45.4432,0.52,-8,0,59.9024,-59.9024,9814.42,0,0
204,2026-05-18T00:38:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.455,-5.5,103.28,59.9024,43.3776,9761.75,0,0
205,2026-05-18T00:40:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.43,44.4104,0.51,-8,0,59.9024,-59.9024,9806.16,0,0
206,2026-05-18T00:49:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.51,54.253,0.43,-8,106.378,59.9024,46.476,9751.9,0,0
207,2026-05-18T00:57:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.43,44.4104,0.52,-9,3.0984,59.9024,-56.804,9796.31,0,0
208,2026-05-18T00:59:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.42,-9,106.378,59.9024,46.476,9743.64,0,0
209,2026-05-18T01:03:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),159.051,0.43,68.392,0.43,-0,0,112.575,-112.575,9782.01,0,0
210,2026-05-18T01:10:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),149.756,0.51,76.3756,0.495,-1.5,149.756,112.575,37.1808,9705.63,0,0
211,2026-05-18T01:11:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.5,51.64,0.52,-2,46.476,112.575,-66.0992,9757.27,0,0
212,2026-05-18T01:14:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.42,-9,149.756,112.575,37.1808,9704.6,0,0
213,2026-05-18T01:18:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),159.051,0.43,68.392,0.43,-0,0,121.87,-121.87,9767.69,0,0
214,2026-05-18T01:27:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.43,-8,103.28,121.87,-18.5904,9715.02,0,0
215,2026-05-18T01:33:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.43,-8,206.56,121.87,84.6896,9662.35,0,0
216,2026-05-18T01:41:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.45,46.476,0.52,-7,103.28,121.87,-18.5904,9708.82,0,0
217,2026-05-18T01:44:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.5,51.64,0.42,-8,206.56,121.87,84.6896,9657.18,0,0
218,2026-05-18T01:46:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.44,45.4432,0.52,-8,103.28,121.87,-18.5904,9702.63,0,0
219,2026-05-18T01:51:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.43,-8,206.56,121.87,84.6896,9649.95,0,0
220,2026-05-18T01:54:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.45,46.476,0.52,-7,103.28,121.87,-18.5904,9696.43,0,0
221,2026-05-18T01:58:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.42,-9,206.56,121.87,84.6896,9643.76,0,0
222,2026-05-18T02:00:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.44,45.4432,0.51,-7,103.28,121.87,-18.5904,9689.2,0,0
223,2026-05-18T02:03:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.43,-8,206.56,121.87,84.6896,9636.53,0,0
224,2026-05-18T02:13:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.46,47.5088,0.53,-7,103.28,121.87,-18.5904,9684.04,0,0
225,2026-05-18T02:31:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.5,51.64,0.42,-8,206.56,121.87,84.6896,9632.4,0,0
226,2026-05-18T02:50:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.45,46.476,0.52,-7,103.28,121.87,-18.5904,9678.87,0,0
227,2026-05-18T02:55:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.51,52.6728,0.435,-7.5,206.56,121.87,84.6896,9626.2,0,0
228,2026-05-18T03:00:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.44,45.4432,0.5,-6,103.28,121.87,-18.5904,9671.64,0,0
229,2026-05-18T03:06:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.49,50.6072,0.435,-5.5,206.56,121.87,84.6896,9621.04,0,0
230,2026-05-18T03:08:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.46,47.5088,0.505,-4.5,103.28,121.87,-18.5904,9668.55,0,0
231,2026-05-18T03:23:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.5,51.64,0.44,-6,206.56,121.87,84.6896,9616.91,0,0
232,2026-05-18T03:36:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.46,47.5088,0.505,-4.5,103.28,121.87,-18.5904,9664.41,0,0
233,2026-05-18T03:38:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.5,51.64,0.44,-6,206.56,121.87,84.6896,9612.77,0,0
234,2026-05-18T03:43:00+00:00,2026-05-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.45,46.476,0.495,-4.5,103.28,121.87,-18.5904,9659.25,0,0
